CPF,Nome,Idade,UF,Regiao,Setor,Renda_Declarada,Renda_Presumida,Patrimonio,Alteracoes_Declaracao,Media_Depositos,Transacoes_Especie,Gastos_Cartao,Investimentos_Nao_Declarados,Pagamentos_PIX_TED,Media_Renda_Setor,Alerta_Gastos,Alerta_Patrimonio,Autuacoes_Anteriores,Proporcao_Renda_Patrimonio,Nivel_Complexidade,renda_nao_declarada,sonegador,Score_Risco,Relacoes_Suspeitas
18006986574,Aerrik Jobes,42,GO,Centro-Oeste,Comércio,217739.7,311367.77,966764.27,1,26517.14,438.32,11345.7,5847.93,302224.86,149730.06027473844,TRUE,FALSE,0,0.2252,2,-0,não,0.21,1
60111901336,Aurora Bancroft,44,PE,Nordeste,Serviços,86459.82,131418.93,410684.14,3,9521.79,18686.26,3348.75,61439.35,75731.91,120094.74922628618,FALSE,FALSE,0,0.2105,3,1729.1999999999825,sim,0.42,0
67627456382,King Laberge Flowers,62,PE,Nordeste,Serviços,122734.72,181647.39,341202.52,2,12710.35,784.29,4801.24,11483.58,185176.77,120094.74922628618,FALSE,FALSE,1,0.3597,2,-0,não,0.31,0
43994369167,Danielle Bell,42,SP,Sudeste,Serviços,120379.49,173346.47,699404.84,1,13829.07,18.26,3253.75,5494.51,159216.33,120094.74922628618,FALSE,FALSE,0,0.1721,1,-0,não,0.21,2
60114411118,Stefanie Rogers,41,GO,Centro-Oeste,Serviços,183636.93,247909.86,1000821.27,0,18860.24,682.45,4911.38,5831.62,163150.21,120094.74922628618,FALSE,FALSE,0,0.1835,2,-0,não,0.2,0
34177409899,Musheer el-Ullah,48,GO,Centro-Oeste,Comércio,144453.64,171899.83,563369.2,0,15582.5,104.92,5782.24,9832.1,53658.34,149730.06027473844,TRUE,FALSE,0,0.2564,1,-0,não,0.15,0
48389179539,Carissa Sun,54,SP,Sudeste,Serviços,71222.49,77632.51,497132.98,0,7256.76,3055.31,1459.2,15312.93,58031.24,120094.74922628618,FALSE,FALSE,0,0.1433,2,-0,não,0.16,0
63904826015,Vani Okubo,39,RJ,Sudeste,Serviços,66633.84,67966.52,419126.85,1,5530.38,763.98,963.31,4061.62,42555.38,120094.74922628618,FALSE,FALSE,0,0.159,1,-0,não,0.12,0
30881070758,Vanessa Morrow,38,RJ,Sudeste,Indústria,146034.82,163559,1001798.87,2,12704.84,971.43,4736.02,13121.81,174120.24,199329.2776114992,FALSE,FALSE,3,0.1458,3,-0,não,0.39,1
18001993907,Ishi Anderson,55,SP,Sudeste,Educação,86969.16,97405.46,335700.96,4,6827.93,70.35,3074.29,11776.02,105784.97,99922.08285578748,FALSE,FALSE,1,0.2591,2,-0,não,0.22,1
33379211629,Aaron Mcclure,33,DF,Centro-Oeste,Transporte,152126.39,185594.2,1277861.68,2,13261.41,995.69,4418.26,5185.34,101299.12,100658.27340820312,FALSE,FALSE,0,0.119,3,-0,não,0.17,1
53435668825,Ivy Valenzuela,51,GO,Centro-Oeste,Comércio,197399.66,236879.59,752092.7,0,23185.39,38.75,2174.6,10191.52,223295.22,149730.06027473844,FALSE,FALSE,0,0.2625,1,-0,não,0.16,0
55468419742,Benjamin Limary,49,MG,Sudeste,Indústria,74103.09,77067.21,392005.35,0,6469.15,362.33,983.55,4401.08,45067.52,199329.2776114992,FALSE,FALSE,0,0.189,1,-0,não,0.12,0
86991862855,Juan Rivera,57,GO,Centro-Oeste,Indústria,371821.19,382975.83,2944823.82,1,33118.72,262.85,8649.25,9605.72,398582.79,199329.2776114992,FALSE,FALSE,1,0.1263,3,-0,não,0.2,0
30430671462,Maria Rodriguez,49,MG,Sudeste,Indústria,261195.53,425748.71,94030.39,1,39277.25,2850.97,6909.66,85064.78,300493.09,199329.2776114992,FALSE,FALSE,0,2.7778,2,33955.41500000004,sim,0.28,0
60112874512,Tyree Bond,55,SC,Sul,Comércio,287265.43,407916.91,2140127.45,2,32779.21,765.31,7411.66,887.97,292596.79,149730.06027473844,FALSE,FALSE,0,0.1342,2,-0,não,0.21,1
33378047806,Meighan Reid,45,SC,Sul,Comércio,97087.02,125242.26,490289.45,0,9930.53,373.89,3592.82,9549.82,120309.75,149730.06027473844,FALSE,FALSE,0,0.198,2,-0,não,0.18,2
34236503087,Eliakim Pogue,43,SP,Sudeste,Comércio,247379.94,296855.93,2058201.1,1,25860.78,632.24,3288.44,4381.84,294113.04,149730.06027473844,FALSE,FALSE,0,0.1202,2,-0,não,0.16,0
60112670718,Shinji Wee,57,RJ,Sudeste,Comércio,138404.46,199302.42,822122.49,0,15418.49,917.35,947.2,15524,199137.98,149730.06027473844,FALSE,FALSE,0,0.1684,1,-0,não,0.22,2
31126464032,Mario Barela,50,SP,Sudeste,Indústria,166918.92,158572.97,557509.19,1,12985.19,691.97,3770.44,18895.64,134569.59,199329.2776114992,FALSE,FALSE,0,0.2994,1,-0,não,0.11,0
31589031733,Martin Chukkapalli,41,MG,Sudeste,Educação,128727.73,135164.12,368161.31,0,12513.44,306.71,2707.4,5464.01,80754.1,99922.08285578748,FALSE,FALSE,0,0.3497,1,-0,não,0.12,0
37700278469,Myron Ryen,45,MG,Sudeste,Comércio,101497.34,107587.18,326821.43,1,10127.76,412.57,2644.38,9349.25,87198.68,149730.06027473844,FALSE,FALSE,0,0.3106,1,-0,não,0.13,1
34900759947,Seth Gomez,43,RJ,Sudeste,Serviços,151102.63,246297.29,1044119.17,4,23195.3,6757.32,9108.86,80554.16,142708.32,120094.74922628618,TRUE,FALSE,0,0.1447,3,19643.345,sim,0.32,3
35284959887,Stephen Meltzer,45,SP,Sudeste,Comércio,136612.12,163934.54,680328.36,1,14489.9,1860.15,3652.67,11277.59,108124.22,149730.06027473844,FALSE,FALSE,0,0.2008,1,-0,não,0.17,0
53248142835,Justin Williams,64,RJ,Sudeste,Serviços,158600.49,242658.75,812034.51,4,19413.31,2575.6,1937.2,51925.57,195174.72,120094.74922628618,FALSE,FALSE,1,0.1953,2,4758.015000000014,sim,0.34,1
44212323536,Abdul Haleem el-Imam,53,SP,Sudeste,Comércio,61082.53,76353.16,325569.88,0,6725.73,582.25,2141.66,12646.03,78730.27,149730.06027473844,FALSE,FALSE,0,0.1876,1,-0,não,0.17,1
31581859370,Shauneice Anderson,53,SP,Sudeste,Educação,69788.38,93516.43,144461.95,0,7314.39,606.17,1923.24,17065.56,48799.42,99922.08285578748,FALSE,FALSE,0,0.4831,1,-0,não,0.19,0
50188712393,Jose Morales,63,MG,Sudeste,Agropecuária,98380.94,126911.41,690634.2,0,9679.83,350.69,3585.74,14457.23,110064.08,100261.125625,FALSE,FALSE,0,0.1425,1,-0,não,0.18,2
30963842148,Evan Le,53,SP,Sudeste,Transporte,84957.2,121488.8,215791.29,0,10221.15,17.02,2238.59,6983.56,70552.41,100658.27340820312,FALSE,FALSE,0,0.3937,2,-0,não,0.21,1
42335130745,Benson Kim,40,SP,Sudeste,Comércio,156865.31,205493.56,492557.07,1,16188.76,522.72,3212.77,11288.02,191596.04,149730.06027473844,FALSE,FALSE,0,0.3185,1,-0,não,0.19,1
43160018716,Anthony Hinton,45,BA,Nordeste,Transporte,81879.4,101530.46,315235.69,3,7547.11,625.39,3529.29,542.96,121188.65,100658.27340820312,TRUE,FALSE,0,0.2597,1,-0,não,0.17,0
30589835015,Jesse Cameron,47,PE,Nordeste,Comércio,135918.49,176694.04,880751.82,1,17379.75,338.3,5164.32,8298.87,104696.18,149730.06027473844,FALSE,FALSE,1,0.1543,1,-0,não,0.26,0
60113303177,Matthew Stone,51,BA,Nordeste,Agropecuária,113287.28,155203.57,437288.9,1,13428.76,1231.09,5820.04,16898.72,134770.27,100261.125625,TRUE,FALSE,0,0.2591,1,-0,não,0.21,0
18008561904,Michael Ness,45,RS,Sul,Serviços,81113.31,103013.9,107069.57,1,8632.86,1064.59,2764.32,15484.22,125390.4,120094.74922628618,FALSE,FALSE,0,0.7576,1,-0,não,0.18,1
45854029296,Christopher Pallister,41,RJ,Sudeste,Comércio,153466.47,165743.79,767332.35,0,14563.35,95.08,3280.11,6393.92,146801.22,149730.06027473844,FALSE,FALSE,0,0.2,1,-0,não,0.13,0
30570638261,Kenny Talder,45,GO,Centro-Oeste,Serviços,124689.64,157108.95,816717.14,1,12420.81,1736.83,4695.58,5731.24,158787.84,120094.74922628618,FALSE,FALSE,0,0.1527,1,-0,não,0.19,0
60114028136,Julian Blount,45,RS,Sul,Agropecuária,131549.3,153912.68,405171.84,1,11548.42,478.47,3157.97,9998.3,163027.35,100261.125625,FALSE,FALSE,1,0.3247,1,-0,não,0.23,0
33371879579,Samantha Das,59,BA,Nordeste,Comércio,196499.36,241694.21,412648.66,0,19549.14,3036.04,6074.85,5507.88,154073.01,149730.06027473844,FALSE,FALSE,0,0.4762,1,-0,não,0.19,1
86994951073,Edward Cao,46,RJ,Sudeste,Indústria,191292.47,263983.61,1011937.17,0,20782.26,1317.69,6830.14,11701.09,44869.89,199329.2776114992,FALSE,FALSE,0,0.189,2,-0,não,0.21,0
21007307239,Zachary Bahnson,41,SC,Sul,Serviços,172049.79,175490.79,710565.63,0,14559.05,3034.03,3675.3,8520.04,111528.68,120094.74922628618,FALSE,FALSE,1,0.2421,2,-0,não,0.23,0
37825901433,Marcello Atencio,71,PR,Sul,Comércio,157780.86,181447.99,151469.63,0,16237.09,1417.16,3934.03,11229.78,66574.59,149730.06027473844,FALSE,FALSE,0,1.0417,1,-0,não,0.16,3
67614319488,Keiley Sorrell,34,RJ,Sudeste,Comércio,214300.95,293592.3,758625.36,0,24760.44,681.48,5630.97,15280.22,175848.29,149730.06027473844,FALSE,FALSE,0,0.2825,1,-0,não,0.2,1
60110850647,Koua Isimang,50,SC,Sul,Serviços,104597.35,131792.66,437216.92,1,12153.14,803.01,3824.51,20760.15,124967.66,120094.74922628618,FALSE,FALSE,1,0.2392,1,-0,não,0.26,0
54227711446,Matthew Sanchez,50,SC,Sul,Saúde,96836.25,107488.24,688505.74,0,8543.99,157.08,2942.8,64.36,101358.11,98524.38325734549,FALSE,FALSE,0,0.1406,1,-0,não,0.14,0
47339792663,Connor Kellogg,45,PR,Sul,Construção Civil,153737.89,201396.64,578054.47,0,18684.55,577.63,5057.39,8303.72,167045.85,99772.2331975,FALSE,FALSE,0,0.266,1,-0,não,0.19,1
86999768342,Colton Pressler,37,RS,Sul,Financeiro,456028.66,624759.26,3301647.5,0,47035.92,1164.19,15296.86,8450.94,476561.23,295744.6433800561,FALSE,FALSE,0,0.1381,2,-0,não,0.21,0
46097760103,Nadiri Tinnin,40,PR,Sul,Comércio,133201.52,162505.85,869805.93,0,12636.71,5134.01,3902.27,9891.41,119664.55,149730.06027473844,FALSE,FALSE,0,0.15310000000000001,1,-0,não,0.21,0
35287972745,Dylan Delos Santos,40,RJ,Sudeste,Serviços,73232.23,91540.29,104722.09,0,6659.69,151.58,1781.56,15102.54,72814.81,120094.74922628618,FALSE,FALSE,0,0.6993,2,-0,não,0.17,0
42441598856,Greta Trant,48,SP,Sudeste,Comércio,60234.07,68666.84,265632.25,1,5327.96,172.56,1651.67,14376.58,28098.02,149730.06027473844,FALSE,FALSE,0,0.2268,1,-0,não,0.14,0
34969164640,Jason Chang,44,RJ,Sudeste,Serviços,158969.94,209840.32,910897.76,1,17863.21,382.69,3949.23,14202.74,219542.3,120094.74922628618,FALSE,FALSE,0,0.1745,1,-0,não,0.19,0
31124761751,Nusaiba al-Rahim,33,RJ,Sudeste,Educação,123887.32,130081.69,830045.04,3,11996.79,2043.68,4870.03,8645.6,134549.31,99922.08285578748,FALSE,FALSE,0,0.1493,2,-0,não,0.14,0
34910033147,Karina Manzanares Jr,42,GO,Centro-Oeste,Serviços,138752.26,160952.62,437069.62,0,14962.77,486.49,3223.71,10144.52,158747.35,120094.74922628618,FALSE,FALSE,0,0.3175,1,-0,não,0.15,0
34064101227,Grayson Hoots,58,GO,Centro-Oeste,Comércio,192550.06,265719.08,816412.25,0,22183.69,167.06,4989.92,4121.93,154766.01,149730.06027473844,FALSE,FALSE,0,0.2358,1,-0,não,0.2,1
30444269066,Shelby Mitchek,54,SP,Sudeste,Comércio,265812.79,316317.22,2554460.91,0,28985.25,1024.06,5777.05,9022.37,285911.95,149730.06027473844,FALSE,FALSE,0,0.1041,3,-0,não,0.16,0
60118558265,Davy Cheng,56,PR,Sul,Comércio,110465.73,134768.19,566689.19,2,10199.94,3267.56,3554.45,13025.23,107007.15,149730.06027473844,FALSE,FALSE,0,0.1949,1,-0,não,0.19,0
46014081681,Najeeba el-Dada,55,SP,Sudeste,Transporte,118153.67,161870.53,379273.28,0,15514.09,139.4,4623.51,9107.99,56349.11,100658.27340820312,FALSE,FALSE,0,0.3115,1,-0,não,0.2,0
33371842338,Cameron Cowan,49,BA,Nordeste,Indústria,206942.51,291788.94,1268557.59,1,23649.01,1784.07,7860.79,10786.18,200112.31,199329.2776114992,FALSE,FALSE,0,0.1631,3,-0,não,0.22,1
21007087366,Destiny Moore,36,RS,Sul,Comércio,95581.44,122344.24,452100.21,1,12289.79,963.61,2986.41,20037.31,89003.53,149730.06027473844,FALSE,FALSE,0,0.2114,1,-0,não,0.18,0
41391091548,Jacob Watson,41,SP,Sudeste,Comércio,234103.34,386270.51,1727682.65,3,37324.71,1866.61,10490.14,40953.35,182523.9,149730.06027473844,TRUE,FALSE,2,0.1355,2,35115.5,sim,0.44,0
49081897040,Kiarra Bah,49,PR,Sul,Financeiro,175547.83,170281.4,793476.19,2,12798.14,3681.14,6448.42,12198.57,135424.38,295744.6433800561,FALSE,FALSE,1,0.2212,1,-0,não,0.22,2
60117023464,Spencer Ouyang,28,RJ,Sudeste,Indústria,281712.59,360592.12,740904.11,2,30544.21,907,7298.1,13699.29,280297.56,199329.2776114992,FALSE,FALSE,2,0.3802,2,-0,não,0.34,1
86996518289,Russell Glasgow,45,SP,Sudeste,Indústria,264373.92,319892.44,1287500.99,0,27254,82.19,6552.77,10094.03,216990.56,199329.2776114992,FALSE,FALSE,0,0.2053,3,-0,não,0.16,0
30885191138,Tyler Krausman,51,SP,Sudeste,Comércio,210607.45,315911.18,1263644.7,4,22716.18,11931.34,7182.1,30155.46,231303.78,149730.06027473844,FALSE,FALSE,1,0.1667,2,0.004999999946448952,sim,0.43,1
30960728602,Ryan Schmitz,36,GO,Centro-Oeste,Indústria,123283.11,155336.72,971470.91,1,13803.38,0.34,4176.66,10407.39,80405.12,199329.2776114992,FALSE,FALSE,1,0.1269,2,-0,não,0.25,0
30579065046,Kai Iyer,37,SC,Sul,Indústria,216149.72,255056.67,1491433.07,2,18482.8,2408.44,5832.53,12655.86,187375.34,199329.2776114992,FALSE,FALSE,1,0.1449,2,-0,não,0.26,3
46870201666,Maureene Davis,46,BA,Nordeste,Agropecuária,121800.86,160777.14,476241.36,0,13089.11,1516.1,3296.34,9730.35,46824.49,100261.125625,FALSE,FALSE,0,0.2558,2,-0,não,0.2,0
44972133765,Leslie Garcia,30,GO,Centro-Oeste,Indústria,251436.01,339438.61,1820396.71,0,31141.4,1795.49,8712.01,15942.59,303535.64,199329.2776114992,FALSE,FALSE,0,0.1381,2,-0,não,0.21,1
60119381473,Jesus Zordani,38,RJ,Sudeste,Educação,80857.14,128562.85,191631.42,2,11226.78,7499.39,1901.95,59873.99,102020.4,99922.08285578748,FALSE,FALSE,1,0.4219,3,7277.140000000014,sim,0.4,1
18009236376,Juliana Roybal,52,SP,Sudeste,Serviços,122519.1,137221.39,465572.58,1,11232.87,449.15,4331.08,8438.97,69889.96,120094.74922628618,FALSE,FALSE,0,0.2632,2,-0,não,0.14,1
60110042046,Michell Shyu,48,BA,Nordeste,Serviços,148095.77,114033.74,900422.28,2,10458.07,837.96,3852.44,13088.62,131767.83,120094.74922628618,FALSE,FALSE,0,0.1645,1,-0,não,0.07,1
34527793217,Faheem al-Salehi,44,GO,Centro-Oeste,Construção Civil,67522.13,72923.9,573262.88,1,5760.19,69.15,2124.84,10828.57,41160.72,99772.2331975,FALSE,FALSE,0,0.1178,2,-0,não,0.13,0
55333755438,Yesenia Silva,60,MG,Sudeste,Comércio,59035.02,79106.93,335318.91,0,6384.61,583.81,282.77,8188.19,53177.04,149730.06027473844,FALSE,FALSE,0,0.1761,1,-0,não,0.19,0
30155551752,Madaline Cardoza,45,SP,Sudeste,Serviços,27669.88,43995.11,129495.04,3,3366.41,21541.63,965.93,10619.64,30299.2,120094.74922628618,FALSE,FALSE,0,0.2137,1,2490.290000000001,sim,0.47,0
21009785112,Naadir al-Abraham,38,RJ,Sudeste,Comércio,196082.57,227455.78,1339243.95,0,17160.23,1282.62,1850.24,13839.83,156045.43,149730.06027473844,FALSE,FALSE,1,0.1464,2,-0,não,0.24,0
47012968649,Conner Dighero,28,DF,Centro-Oeste,Comércio,117747,171910.62,60050.97,2,14718.27,3271.88,4848.3,17043.53,130431.73,149730.06027473844,TRUE,FALSE,0,1.9608,1,-0,não,0.25,0
60119043700,Rebecca Walter,46,SC,Sul,Saúde,122802.94,131399.15,266482.38,1,10373.18,177.98,4088.76,9135.74,129397.66,98524.38325734549,FALSE,FALSE,0,0.4608,2,-0,não,0.13,0
40263230508,Kerrian Foster,29,MG,Sudeste,Serviços,167955.53,231778.63,1489765.55,0,19060.11,1520.52,5552.51,11699.59,154391.67,120094.74922628618,FALSE,FALSE,0,0.1127,3,-0,não,0.21,1
31126423840,Tre Stepner,56,RJ,Sudeste,Indústria,167388.49,180779.57,684618.92,3,13575.34,432.69,7365.17,8432.83,99484.49,199329.2776114992,TRUE,FALSE,0,0.2445,2,-0,não,0.13,0
86991335694,Michael Davis,46,PR,Sul,Transporte,120450.08,184288.62,239695.66,1,15493.45,20739.58,9080.53,67334.01,132322.87,100658.27340820312,TRUE,FALSE,0,0.5025,2,3613.5,sim,0.44,1
44771567009,Marina-Ashley Roberts,35,SP,Sudeste,Construção Civil,95065.71,126437.39,252874.79,1,9108.36,402.77,3929.81,6692.16,136899.58,99772.2331975,TRUE,FALSE,0,0.3759,1,-0,não,0.19,0
60117647526,Darrian Jumper,46,SC,Sul,Comércio,96730.01,138323.91,345326.14,0,10114.7,272.4,1461.8,10984.76,91673.44,149730.06027473844,FALSE,FALSE,0,0.2801,1,-0,não,0.21,1
42269038273,Sabrina Flores,52,RJ,Sudeste,Indústria,80082.64,110514.04,524541.29,2,9824.61,757.6,3931.52,18652.84,51335.13,199329.2776114992,TRUE,FALSE,0,0.1527,1,-0,não,0.2,0
30964069117,Nicolai Sami,43,RJ,Sudeste,Serviços,166313.19,212880.88,360899.62,1,16465.72,937.44,5085.85,15586.88,217207.79,120094.74922628618,FALSE,FALSE,1,0.4608,1,-0,não,0.26,0
86991650240,William Newton,36,MG,Sudeste,Indústria,132968.25,175518.09,1114273.94,2,14594.12,471.56,4920.78,4084.87,118355.2,199329.2776114992,FALSE,FALSE,0,0.1193,2,-0,não,0.19,0
30962036546,Felicia Cassio,49,SP,Sudeste,Indústria,177941.81,218868.43,667281.79,1,18907.78,503.44,6583.88,14583.51,146578.84,199329.2776114992,FALSE,FALSE,1,0.2667,2,-0,não,0.25,1
18007280724,Kaibrea Young,53,GO,Centro-Oeste,Serviços,56981.14,72366.05,513969.88,3,6611.65,714.23,1364.5,10218.19,68482.18,120094.74922628618,FALSE,FALSE,0,0.1109,2,-0,não,0.18,1
46041988994,Xavier Flynn,66,PE,Nordeste,Serviços,150946.01,212833.87,443781.27,1,17097.73,478.65,5984.94,5729.49,127642.88,120094.74922628618,FALSE,FALSE,0,0.3401,1,-0,não,0.21,0
86990574618,Qisma el-Galla,66,MG,Sudeste,Serviços,142563.22,219547.36,699985.41,2,21965.24,5726.06,5602.83,49993.23,139969.34,120094.74922628618,FALSE,FALSE,0,0.2037,1,5702.52999999997,sim,0.29,0
50383618987,Christopher Hendricks,26,RS,Sul,Construção Civil,103247.08,135253.67,690722.97,1,10140.96,136.59,3783.49,10199.6,118402.45,99772.2331975,FALSE,FALSE,0,0.1495,2,-0,não,0.18,4
30387630130,Adam Carter,34,PE,Nordeste,Comércio,136137.27,182423.94,713359.29,0,14191.14,1031.95,5746.82,10856.22,182833.83,149730.06027473844,TRUE,FALSE,0,0.1908,1,-0,não,0.2,0
60119933814,Billy Lee,48,SP,Sudeste,Serviços,114930.67,195382.14,311462.12,4,18807.48,8562.19,6755.41,54762.64,205228.09,120094.74922628618,TRUE,FALSE,0,0.369,3,22986.13500000001,sim,0.36,0
40682367411,Zachary Goyal,38,PR,Sul,Serviços,127123.94,148735.01,274587.71,3,10667.74,182.96,4836.63,9309.86,145468.01,120094.74922628618,FALSE,FALSE,0,0.463,1,-0,não,0.15,0
30967940439,Akhilesh Hom,67,SP,Sudeste,Comércio,128403.56,138675.84,662562.37,1,13739.69,424.4,945.56,13053.65,111705.54,149730.06027473844,FALSE,FALSE,0,0.1938,1,-0,não,0.13,0
37915769803,Justis Gutierrez,41,MG,Sudeste,Indústria,108570.95,131370.85,783882.26,2,10382.1,1267.08,1357.98,22729.41,103072.57,199329.2776114992,FALSE,FALSE,1,0.1385,1,-0,não,0.25,2
60112352338,Ashuka Vu,43,SP,Sudeste,Serviços,118924.19,145087.51,547051.27,1,11581.97,1242.71,3386.38,4340.14,64074.65,120094.74922628618,FALSE,FALSE,1,0.2174,1,-0,não,0.25,2
43457278175,Ivan Garcia-Cortez,54,DF,Centro-Oeste,Comércio,96490.44,113858.72,931132.75,2,9495.13,332.42,2068.33,15855.86,116025.37,149730.06027473844,FALSE,FALSE,0,0.1036,2,-0,não,0.15,2
34807328313,Heather Patterson,45,SP,Sudeste,Comércio,166944.52,257094.56,984972.67,0,21985.15,1558.39,8580.53,73622.39,235583.36,149730.06027473844,TRUE,FALSE,1,0.1695,2,6677.780000000028,sim,0.33,1
06040716032,Holly Yokeum,53,RJ,Sudeste,Saúde,23563.13,38879.16,143263.83,1,2873.86,2019.65,1115.4,28114.81,21834.07,98524.38325734549,TRUE,FALSE,1,0.1645,2,3534.465000000004,sim,0.36,1
60117806001,Hoang Burgos,43,GO,Centro-Oeste,Comércio,133112.1,147754.43,1404332.66,2,14437.01,514.93,3043.73,3200.04,93735.26,149730.06027473844,FALSE,TRUE,2,0.0948,3,-0,não,0.3,0
46415804773,Corey Cohen,37,SP,Sudeste,Indústria,199135.71,304677.64,428141.78,3,29247.57,9316.25,7047.09,61222.25,274901.69,199329.2776114992,FALSE,FALSE,1,0.4651,3,5974.075000000012,sim,0.41,0
30884382702,Kaylee Anderson Cayasso,57,RS,Sul,Serviços,186946.88,289767.66,680486.64,2,23890.62,2592.37,10502.26,39338.72,219114.16,120094.74922628618,TRUE,FALSE,0,0.2747,1,9347.339999999967,sim,0.26,0
52588433774,Jazzmyne Mosby-Beckworth,38,RJ,Sudeste,Indústria,211553.38,310983.47,854675.66,2,26154.75,411.84,11030.78,15748.88,336261.01,199329.2776114992,TRUE,FALSE,0,0.2475,1,-0,não,0.22,0
31124329005,Mauritzio Cardoza,42,SP,Sudeste,Financeiro,299451.65,428215.86,1649978.59,1,39701.44,218.53,5286.7,14036.97,344765.21,295744.6433800561,FALSE,FALSE,2,0.1815,2,-0,não,0.37,0
51130626397,Urwa el-Dib,60,BA,Nordeste,Indústria,315363.42,507735.11,2172853.96,1,39868.13,13034.25,11388.1,31707.16,469372.48,199329.2776114992,FALSE,FALSE,0,0.1451,3,34689.97999999998,sim,0.38,1
52119481588,Kane Lam,50,PR,Sul,Comércio,120804.23,148589.2,450599.78,2,13466.86,1635.35,1625.66,12855.71,136264.9,149730.06027473844,FALSE,FALSE,1,0.2681,1,-0,não,0.26,1
45928163908,Marsus Smith,43,DF,Centro-Oeste,Serviços,224443.23,300753.93,1479080.89,1,23835.37,99.78,6368.4,18892.88,178955.26,120094.74922628618,FALSE,FALSE,0,0.1517,2,-0,não,0.19,0
06044513760,Teasia Griffith,54,SP,Sudeste,Serviços,153698.1,187511.68,1051295,0,15318.71,4917.29,6454.26,5722.19,173091.05,120094.74922628618,TRUE,FALSE,2,0.1462,2,-0,não,0.37,0
60113078029,Matthew Guerrero,57,MG,Sudeste,Serviços,62455.02,102426.23,241700.93,5,9089.82,6517.85,3122.68,68495.32,61189.31,120094.74922628618,TRUE,FALSE,1,0.2584,2,8743.699999999997,sim,0.4,0
55215164295,Austin Flores,35,RJ,Sudeste,Financeiro,394574.18,607644.24,3148701.96,1,42507.1,11320.03,12390.91,31705.29,557943.27,295744.6433800561,FALSE,FALSE,0,0.1253,3,15782.969999999972,sim,0.35,0
42585326421,Dulce Gonzales,45,SC,Sul,Serviços,107957.96,105798.8,535471.48,1,8133.52,1875.48,2904.97,7405.82,120242.78,120094.74922628618,FALSE,FALSE,1,0.2016,1,-0,não,0.2,0
55943705105,Alexjandra Chojolan,52,BA,Nordeste,Comércio,156781.29,203815.68,630260.79,1,17262.6,4220.94,3536.95,842.14,201839.83,149730.06027473844,FALSE,FALSE,0,0.2488,2,-0,não,0.22,1
33378532934,Ebony Wesley,48,SP,Sudeste,Serviços,133958.04,222370.35,443401.11,6,19833.36,10092.12,4826.1,34336.51,188951.72,120094.74922628618,FALSE,FALSE,0,0.3021,2,21433.290000000008,sim,0.36,0
21009456116,Kahlil Garvin,37,GO,Centro-Oeste,Serviços,143232.03,191930.92,459774.82,0,16814.63,131.99,5646.57,5405.73,208858.1,120094.74922628618,FALSE,FALSE,0,0.3115,2,-0,não,0.19,1
44907473840,Bradley Harvey,42,SP,Sudeste,Comércio,168732.66,268284.93,720488.46,5,24945.79,6532.92,4878.53,50526.5,219760.65,149730.06027473844,FALSE,FALSE,0,0.2342,2,15185.940000000002,sim,0.31,1
53248949906,Janiva Agbalokwu,35,DF,Centro-Oeste,Indústria,274992.95,343741.19,1022973.77,0,25265.29,414.55,8618.28,13197.34,276609.14,199329.2776114992,FALSE,FALSE,0,0.2688,3,-0,não,0.17,0
50187042106,Dontay Williams,50,MG,Sudeste,Indústria,178756.98,159093.71,518395.24,2,14289.44,6295.05,4255.92,12553.41,121278.76,199329.2776114992,FALSE,FALSE,0,0.3448,1,-0,não,0.15,0
86999037064,Ciera Pebworth-Brown,48,DF,Centro-Oeste,Comércio,171264.99,256897.48,243196.29,0,22298.53,283.17,7478.01,6904.14,189160.34,149730.06027473844,TRUE,FALSE,0,0.7042,1,-0,não,0.23,0
67614952635,Annnees el-Akhter,52,SC,Sul,Serviços,138608.44,206526.58,1140747.46,0,16705.52,240.92,2513.38,6101.17,89433.88,120094.74922628618,FALSE,FALSE,1,0.1215,3,-0,não,0.3,0
60111974473,Zaahir el-Islam,42,SC,Sul,Indústria,264046.9,374946.6,1510348.27,1,29250.71,2418.69,4235.9,17927.18,420974.52,199329.2776114992,FALSE,FALSE,0,0.1748,3,-0,não,0.23,0
60119172791,Sphy Mitchell,39,RS,Sul,Serviços,162457.47,229065.03,945502.48,2,15901.2,45.99,9569.01,9227.57,150590.06,120094.74922628618,TRUE,FALSE,0,0.1718,2,-0,não,0.2,0
21000116552,Stephen Abdalla,58,PR,Sul,Serviços,191223.11,229467.73,1082322.8,1,17370.21,514.85,8318,13156.37,236795.27,120094.74922628618,TRUE,FALSE,0,0.1767,3,-0,não,0.16,1
60118370978,Hernan Guerra,42,PR,Sul,Agropecuária,95710.6,96667.71,159836.7,1,8595.55,226.08,2700.1,14849.39,128373.6,100261.125625,FALSE,FALSE,0,0.5988,2,-0,não,0.11,0
37052145661,Alphonzo Carson,54,MG,Sudeste,Indústria,236118.78,299870.85,1638664.33,1,26770.41,1855.17,5879.09,7174.65,194741.79,199329.2776114992,FALSE,FALSE,0,0.1441,3,-0,não,0.19,1
